column_x	column_y	correlation	row	column
1813	Ik_praat_erover_met_een_hulpverlener_(bijvoorbeeld_mijn_huisarts_of_psycholoog)	0,105652719	76	58
1813	Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	0,045456321	76	59
1813	Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	0,131738741	76	60
1813	Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	-0,010703528	76	61
1813	Dat_wat_je_zegt_volkomen_vertrouwelijk_is	0,05022617	76	62
1813	Dat_je_persoonlijk_contact_met_iemand_hebt	0,017881576	76	63
1813	Dat_je_kan_praten_met_iemand_die_je_persoonlijk_kent	-0,007653491	76	64
1813	Dat_je_er_op_elk_moment_terecht_kan	0,034081702	76	65
1813	Dat_je_terecht_kan_bij_iemand_die_professioneel_is	0,056138811	76	66
1813	Dat_je_meerdere_keren_bij_dezelfde_persoon_terecht_kan	0,054204443	76	67
1813	Dat_je_omgeving_niet_hoeft_te_weten_dat_je_hulp_zoekt	0,00623832	76	68
1813	Dat_het_goedkoop_is	0,023107018	76	69
1813	Dat_het_gratis_is	0,027738825	76	70
1813	Dat_je_doorverwezen_kan_worden_naar_iemand_die_jou_hulp_op_maat_kan_geven	0,04590152	76	71
1813	De_studentenpsychologen_van_de_UGent	0,159877062	76	72
1813	Het_monitoraat_van_mijn_faculteit	0,038970645	76	73
1813	De_studentenartsen_van_de_UGent	0,050780991	76	74
1813	Awel	0,392491156	76	75
1813	1813	1	76	76
JAC	Afspreken_met_vrienden	-0,01291814	77	1
JAC	Muziek_spelen_of_beluisteren	0,013877157	77	2
JAC	Een_goed_gesprek	0,053766959	77	3
JAC	Sporten	-0,043663113	77	4
JAC	Feesten,_uitgaan	-0,040441585	77	5
JAC	Boeken_lezen	0,050885592	77	6
JAC	Vrijwilligerswerk_doen	0,110975587	77	7
JAC	Gamen	-0,103031116	77	8
JAC	Series_of_films_kijken	-0,012100261	77	9
JAC	In_de_natuur/buiten_zijn	0,026137375	77	10
JAC	Activiteiten_van_een_studentenvereniging	-0,023921989	77	11
JAC	Mijn_actief_lidmaatschap_van_een_of_meerdere_studentenverenigingen	-0,018485727	77	12
JAC	Het_uitoefenen_van_mijn_bestuursfunctie_in_een_studentenvereniging	-0,021020592	77	13
JAC	Ik_heb_het_moeilijk_om_mijn_taken_voor_de_universiteit_af_te_werken	0,020200779	77	14
JAC	Ik_heb_problemen_met_mijn_thuissituatie	0,139932681	77	15
JAC	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_de_verwachtingen_die_men_van_me_heeft_op_academisch_vlak	0,087993303	77	16
JAC	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_andere_verwachtingen_die_aan_mij_gesteld_worden_(job,_vereniging,_relatie,_...)	0,09882323	77	17
JAC	Ik_heb_het_moeilijk_met_mijn_geaardheid_of_genderidentiteit	0,06588521	77	18
JAC	Ik_heb_soms_het_gevoel_dat_ik_discriminerend_behandeld_wordt	0,04932183	77	19
JAC	Ik_moest_afscheid_nemen_van_iemand_die_mij_dierbaar_was	0,04221868	77	20
JAC	Ik_heb_financiële_problemen	0,097587955	77	21
JAC	Ik_ben_eenzaam	0,068679579	77	22
JAC	Ik_heb_een_negatief_zelfbeeld	0,103514447	77	23
JAC	Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	0,048876544	77	24
JAC	Ik_heb_psychologische_problemen	0,149299677	77	25
JAC	Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	0,079471509	77	26
JAC	Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	0,035440326	77	27
JAC	Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	0,089535389	77	28
JAC	Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	0,064801234	77	29
JAC	Mijn_vrienden_weten_hoe_ik_me_voel	0,006231434	77	30
JAC	Mijn_ouders_weten_hoe_ik_me_voel	-0,063102263	77	31
JAC	Ik_ben_bang_om_mijn_gevoelens_te_uiten	0,035284892	77	32
JAC	Ik_huil_nooit_in_het_bijzijn_van_anderen	-0,045471788	77	33
JAC	Als_ik_me_slecht_voel,_probeer_ik_anderen_daar_zo_weinig_mogelijk_mee_te_belasten	0,006857461	77	34
JAC	Ook_negatieve_gevoelens_kunnen_in_mijn_omgeving_besproken_worden	-0,005679644	77	35
JAC	Ik_heb_het_gevoel_dat_mijn_ouders_mij_begrijpen	-0,065931561	77	36
JAC	Ik_kan_mijn_problemen_de_baas	-0,037363269	77	37
JAC	Ik_ben_tevreden_met_wie_ik_ben	-0,084572408	77	38
JAC	Ik_maak_me_zorgen_over_de_toekomstperspectieven_die_mijn_dimploma_me_zal_bieden	0,086183097	77	39
JAC	Ik_ben_eerder_introvert	0,000178187	77	40
JAC	Ik_ben_eerder_extravert	0,012154943	77	41
JAC	Niets_bijzonders	-0,037129528	77	42
JAC	Ik_luister_naar_muziek	0,022001887	77	43
JAC	Ik_zoek_de_natuur_op	0,015212821	77	44
JAC	Ik_ga_bewegen_of_sporten	-0,031329106	77	45
JAC	Ik_ga_feesten_of_op_café	-0,014475233	77	46
JAC	Ik_drink_alcohol	0,012950212	77	47
JAC	Ik_gebruik_softdrugs	-0,003214471	77	48
JAC	Ik_gebruik_harddrugs	-0,005051155	77	49
JAC	Ik_doe_dingen_die_schadelijk_zijn_voor_mezelf_(uitgezonderd_middelengebruik)	0,132172039	77	50
JAC	Ik_zoek_informatie_op_over_mijn_probleem_(op_het_internet,_in_een_boek_of_in_een_folder)	0,091439268	77	51
JAC	Ik_trek_me_terug	0,063369564	77	52
JAC	Ik_probeer_de_oorzaak_van_het_probleem_aan_te_pakken	0,021462166	77	53
JAC	Ik_omring_me_met_mensen	0,0341916	77	54
JAC	Ik_verdiep_me_in_mijn_levensbeschouwing	-0,036133992	77	55
JAC	Ik_praat_erover_met_een_vriend_of_vriendin	0,056186264	77	56
JAC	Ik_praat_erover_met_mijn_ouders	-0,043847698	77	57
JAC	Ik_praat_erover_met_een_hulpverlener_(bijvoorbeeld_mijn_huisarts_of_psycholoog)	0,129729728	77	58
JAC	Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	0,049793317	77	59
JAC	Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	0,156243891	77	60
JAC	Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	-0,012931188	77	61
JAC	Dat_wat_je_zegt_volkomen_vertrouwelijk_is	0,061721523	77	62
JAC	Dat_je_persoonlijk_contact_met_iemand_hebt	0,036753545	77	63
JAC	Dat_je_kan_praten_met_iemand_die_je_persoonlijk_kent	-0,031639018	77	64
JAC	Dat_je_er_op_elk_moment_terecht_kan	0,023865352	77	65
JAC	Dat_je_terecht_kan_bij_iemand_die_professioneel_is	0,088744921	77	66
JAC	Dat_je_meerdere_keren_bij_dezelfde_persoon_terecht_kan	0,068946545	77	67
JAC	Dat_je_omgeving_niet_hoeft_te_weten_dat_je_hulp_zoekt	0,009273461	77	68
JAC	Dat_het_goedkoop_is	0,109418884	77	69
JAC	Dat_het_gratis_is	0,090047466	77	70
JAC	Dat_je_doorverwezen_kan_worden_naar_iemand_die_jou_hulp_op_maat_kan_geven	0,082510608	77	71
JAC	De_studentenpsychologen_van_de_UGent	0,15487513	77	72
JAC	Het_monitoraat_van_mijn_faculteit	0,021518824	77	73
JAC	De_studentenartsen_van_de_UGent	0,081272824	77	74
JAC	Awel	0,375839993	77	75
JAC	1813	0,347147749	77	76
JAC	JAC	1	77	77
OverKop	Afspreken_met_vrienden	0,003948236	78	1
OverKop	Muziek_spelen_of_beluisteren	0,000184833	78	2
OverKop	Een_goed_gesprek	0,049611818	78	3
OverKop	Sporten	-0,028782985	78	4
OverKop	Feesten,_uitgaan	-0,009194954	78	5
OverKop	Boeken_lezen	0,0259377	78	6
OverKop	Vrijwilligerswerk_doen	0,092810759	78	7
OverKop	Gamen	-0,067700714	78	8
OverKop	Series_of_films_kijken	0,022573244	78	9
OverKop	In_de_natuur/buiten_zijn	-0,002196609	78	10
OverKop	Activiteiten_van_een_studentenvereniging	-0,01357815	78	11
OverKop	Mijn_actief_lidmaatschap_van_een_of_meerdere_studentenverenigingen	0,001577517	78	12
OverKop	Het_uitoefenen_van_mijn_bestuursfunctie_in_een_studentenvereniging	-0,00778109	78	13
OverKop	Ik_heb_het_moeilijk_om_mijn_taken_voor_de_universiteit_af_te_werken	0,010942424	78	14
OverKop	Ik_heb_problemen_met_mijn_thuissituatie	0,123818225	78	15
OverKop	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_de_verwachtingen_die_men_van_me_heeft_op_academisch_vlak	0,055642175	78	16
OverKop	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_andere_verwachtingen_die_aan_mij_gesteld_worden_(job,_vereniging,_relatie,_...)	0,041421307	78	17
OverKop	Ik_heb_het_moeilijk_met_mijn_geaardheid_of_genderidentiteit	0,046659981	78	18
OverKop	Ik_heb_soms_het_gevoel_dat_ik_discriminerend_behandeld_wordt	0,026945641	78	19
OverKop	Ik_moest_afscheid_nemen_van_iemand_die_mij_dierbaar_was	0,053947665	78	20
OverKop	Ik_heb_financiële_problemen	0,003139597	78	21
OverKop	Ik_ben_eenzaam	0,065108158	78	22
OverKop	Ik_heb_een_negatief_zelfbeeld	0,074177167	78	23
OverKop	Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	0,025951335	78	24
OverKop	Ik_heb_psychologische_problemen	0,085899149	78	25
OverKop	Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	0,054175924	78	26
OverKop	Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	0,015289065	78	27
OverKop	Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	0,070248059	78	28
OverKop	Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	0,046465318	78	29
OverKop	Mijn_vrienden_weten_hoe_ik_me_voel	0,035606365	78	30
OverKop	Mijn_ouders_weten_hoe_ik_me_voel	-0,019790098	78	31
OverKop	Ik_ben_bang_om_mijn_gevoelens_te_uiten	0,023365237	78	32
OverKop	Ik_huil_nooit_in_het_bijzijn_van_anderen	-0,048175622	78	33
OverKop	Als_ik_me_slecht_voel,_probeer_ik_anderen_daar_zo_weinig_mogelijk_mee_te_belasten	0,000815897	78	34
OverKop	Ook_negatieve_gevoelens_kunnen_in_mijn_omgeving_besproken_worden	-0,003683431	78	35
OverKop	Ik_heb_het_gevoel_dat_mijn_ouders_mij_begrijpen	-0,038969661	78	36
OverKop	Ik_kan_mijn_problemen_de_baas	-0,027662687	78	37
OverKop	Ik_ben_tevreden_met_wie_ik_ben	-0,036523317	78	38
OverKop	Ik_maak_me_zorgen_over_de_toekomstperspectieven_die_mijn_dimploma_me_zal_bieden	0,048650528	78	39
OverKop	Ik_ben_eerder_introvert	0,014443355	78	40
OverKop	Ik_ben_eerder_extravert	0,009884149	78	41
OverKop	Niets_bijzonders	-0,019341609	78	42
OverKop	Ik_luister_naar_muziek	0,004450077	78	43
OverKop	Ik_zoek_de_natuur_op	0,024469453	78	44
OverKop	Ik_ga_bewegen_of_sporten	-0,004982862	78	45
OverKop	Ik_ga_feesten_of_op_café	-0,007969816	78	46
OverKop	Ik_drink_alcohol	-0,009023667	78	47
OverKop	Ik_gebruik_softdrugs	-0,035560954	78	48
OverKop	Ik_gebruik_harddrugs	-0,005458292	78	49
OverKop	Ik_doe_dingen_die_schadelijk_zijn_voor_mezelf_(uitgezonderd_middelengebruik)	0,091478032	78	50
OverKop	Ik_zoek_informatie_op_over_mijn_probleem_(op_het_internet,_in_een_boek_of_in_een_folder)	0,059081594	78	51
OverKop	Ik_trek_me_terug	0,046891095	78	52
OverKop	Ik_probeer_de_oorzaak_van_het_probleem_aan_te_pakken	0,04135419	78	53
OverKop	Ik_omring_me_met_mensen	0,056753378	78	54
OverKop	Ik_verdiep_me_in_mijn_levensbeschouwing	-0,033721521	78	55
OverKop	Ik_praat_erover_met_een_vriend_of_vriendin	0,032764947	78	56
OverKop	Ik_praat_erover_met_mijn_ouders	-0,009642264	78	57
OverKop	Ik_praat_erover_met_een_hulpverlener_(bijvoorbeeld_mijn_huisarts_of_psycholoog)	0,116676016	78	58
OverKop	Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	0,045993624	78	59
OverKop	Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	0,124219447	78	60
OverKop	Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	-0,013446225	78	61
OverKop	Dat_wat_je_zegt_volkomen_vertrouwelijk_is	0,051186014	78	62
OverKop	Dat_je_persoonlijk_contact_met_iemand_hebt	0,028923747	78	63
OverKop	Dat_je_kan_praten_met_iemand_die_je_persoonlijk_kent	0,009692278	78	64
OverKop	Dat_je_er_op_elk_moment_terecht_kan	0,052438166	78	65
OverKop	Dat_je_terecht_kan_bij_iemand_die_professioneel_is	0,045040947	78	66
OverKop	Dat_je_meerdere_keren_bij_dezelfde_persoon_terecht_kan	0,060166533	78	67
OverKop	Dat_je_omgeving_niet_hoeft_te_weten_dat_je_hulp_zoekt	-0,007509094	78	68
OverKop	Dat_het_goedkoop_is	0,075947877	78	69
OverKop	Dat_het_gratis_is	0,062709769	78	70
OverKop	Dat_je_doorverwezen_kan_worden_naar_iemand_die_jou_hulp_op_maat_kan_geven	0,037757521	78	71
OverKop	De_studentenpsychologen_van_de_UGent	0,163448103	78	72
OverKop	Het_monitoraat_van_mijn_faculteit	0,074942576	78	73
OverKop	De_studentenartsen_van_de_UGent	0,072025337	78	74
OverKop	Awel	0,307919792	78	75
OverKop	1813	0,310942006	78	76
OverKop	JAC	0,339208337	78	77
OverKop	OverKop	1	78	78
Start_To_Talk	Afspreken_met_vrienden	-0,010853499	79	1
Start_To_Talk	Muziek_spelen_of_beluisteren	0,052447788	79	2
Start_To_Talk	Een_goed_gesprek	0,067728506	79	3
Start_To_Talk	Sporten	-0,018202307	79	4
Start_To_Talk	Feesten,_uitgaan	-0,025966592	79	5
Start_To_Talk	Boeken_lezen	0,083349672	79	6
Start_To_Talk	Vrijwilligerswerk_doen	0,097783972	79	7
Start_To_Talk	Gamen	-0,01033973	79	8
Start_To_Talk	Series_of_films_kijken	-0,020585478	79	9
Start_To_Talk	In_de_natuur/buiten_zijn	0,025269028	79	10
Start_To_Talk	Activiteiten_van_een_studentenvereniging	0,045580986	79	11
Start_To_Talk	Mijn_actief_lidmaatschap_van_een_of_meerdere_studentenverenigingen	0,056168555	79	12
Start_To_Talk	Het_uitoefenen_van_mijn_bestuursfunctie_in_een_studentenvereniging	0,065467178	79	13
Start_To_Talk	Ik_heb_het_moeilijk_om_mijn_taken_voor_de_universiteit_af_te_werken	0,027050454	79	14
Start_To_Talk	Ik_heb_problemen_met_mijn_thuissituatie	0,090659056	79	15
Start_To_Talk	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_de_verwachtingen_die_men_van_me_heeft_op_academisch_vlak	0,029947796	79	16
Start_To_Talk	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_andere_verwachtingen_die_aan_mij_gesteld_worden_(job,_vereniging,_relatie,_...)	0,056252635	79	17
Start_To_Talk	Ik_heb_het_moeilijk_met_mijn_geaardheid_of_genderidentiteit	0,069283013	79	18
Start_To_Talk	Ik_heb_soms_het_gevoel_dat_ik_discriminerend_behandeld_wordt	0,053809593	79	19
Start_To_Talk	Ik_moest_afscheid_nemen_van_iemand_die_mij_dierbaar_was	0,030429418	79	20
Start_To_Talk	Ik_heb_financiële_problemen	0,013320184	79	21
Start_To_Talk	Ik_ben_eenzaam	0,072849141	79	22
Start_To_Talk	Ik_heb_een_negatief_zelfbeeld	0,04502355	79	23
Start_To_Talk	Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	0,058329234	79	24
Start_To_Talk	Ik_heb_psychologische_problemen	0,102342181	79	25
Start_To_Talk	Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	0,049759	79	26
Start_To_Talk	Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	0,026243405	79	27
Start_To_Talk	Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	0,076454662	79	28
Start_To_Talk	Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	0,047933454	79	29
Start_To_Talk	Mijn_vrienden_weten_hoe_ik_me_voel	0,017645992	79	30
Start_To_Talk	Mijn_ouders_weten_hoe_ik_me_voel	-0,01832191	79	31
Start_To_Talk	Ik_ben_bang_om_mijn_gevoelens_te_uiten	0,006684459	79	32
Start_To_Talk	Ik_huil_nooit_in_het_bijzijn_van_anderen	-0,020938736	79	33
Start_To_Talk	Als_ik_me_slecht_voel,_probeer_ik_anderen_daar_zo_weinig_mogelijk_mee_te_belasten	-0,036358223	79	34
Start_To_Talk	Ook_negatieve_gevoelens_kunnen_in_mijn_omgeving_besproken_worden	0,011561184	79	35
Start_To_Talk	Ik_heb_het_gevoel_dat_mijn_ouders_mij_begrijpen	-0,044280106	79	36
Start_To_Talk	Ik_kan_mijn_problemen_de_baas	-0,018099845	79	37
Start_To_Talk	Ik_ben_tevreden_met_wie_ik_ben	-0,017020209	79	38
Start_To_Talk	Ik_maak_me_zorgen_over_de_toekomstperspectieven_die_mijn_dimploma_me_zal_bieden	0,043143119	79	39
Start_To_Talk	Ik_ben_eerder_introvert	0,028596275	79	40
Start_To_Talk	Ik_ben_eerder_extravert	0,005192974	79	41
Start_To_Talk	Niets_bijzonders	-0,014178708	79	42
Start_To_Talk	Ik_luister_naar_muziek	0,024179789	79	43
Start_To_Talk	Ik_zoek_de_natuur_op	0,036532261	79	44
Start_To_Talk	Ik_ga_bewegen_of_sporten	-0,006727944	79	45
Start_To_Talk	Ik_ga_feesten_of_op_café	-0,027527258	79	46
Start_To_Talk	Ik_drink_alcohol	-0,027838987	79	47
Start_To_Talk	Ik_gebruik_softdrugs	-0,01340893	79	48
Start_To_Talk	Ik_gebruik_harddrugs	-0,029190061	79	49
Start_To_Talk	Ik_doe_dingen_die_schadelijk_zijn_voor_mezelf_(uitgezonderd_middelengebruik)	0,063600666	79	50
Start_To_Talk	Ik_zoek_informatie_op_over_mijn_probleem_(op_het_internet,_in_een_boek_of_in_een_folder)	0,067537093	79	51
Start_To_Talk	Ik_trek_me_terug	0,051397254	79	52
Start_To_Talk	Ik_probeer_de_oorzaak_van_het_probleem_aan_te_pakken	0,047367441	79	53
Start_To_Talk	Ik_omring_me_met_mensen	0,015448507	79	54
Start_To_Talk	Ik_verdiep_me_in_mijn_levensbeschouwing	0,071287542	79	55
Start_To_Talk	Ik_praat_erover_met_een_vriend_of_vriendin	0,04607438	79	56
Start_To_Talk	Ik_praat_erover_met_mijn_ouders	0,006222385	79	57
Start_To_Talk	Ik_praat_erover_met_een_hulpverlener_(bijvoorbeeld_mijn_huisarts_of_psycholoog)	0,11327901	79	58
Start_To_Talk	Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	0,084890197	79	59
Start_To_Talk	Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	0,063583553	79	60
Start_To_Talk	Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	-0,047329456	79	61
Start_To_Talk	Dat_wat_je_zegt_volkomen_vertrouwelijk_is	0,033648094	79	62
Start_To_Talk	Dat_je_persoonlijk_contact_met_iemand_hebt	0,058808721	79	63
Start_To_Talk	Dat_je_kan_praten_met_iemand_die_je_persoonlijk_kent	-0,007538739	79	64
Start_To_Talk	Dat_je_er_op_elk_moment_terecht_kan	-0,011123614	79	65
Start_To_Talk	Dat_je_terecht_kan_bij_iemand_die_professioneel_is	0,052132636	79	66
Start_To_Talk	Dat_je_meerdere_keren_bij_dezelfde_persoon_terecht_kan	0,052219917	79	67
Start_To_Talk	Dat_je_omgeving_niet_hoeft_te_weten_dat_je_hulp_zoekt	-0,026014525	79	68
Start_To_Talk	Dat_het_goedkoop_is	0,080817729	79	69
Start_To_Talk	Dat_het_gratis_is	0,043685028	79	70
Start_To_Talk	Dat_je_doorverwezen_kan_worden_naar_iemand_die_jou_hulp_op_maat_kan_geven	0,05270132	79	71
Start_To_Talk	De_studentenpsychologen_van_de_UGent	0,242575718	79	72
Start_To_Talk	Het_monitoraat_van_mijn_faculteit	0,089515194	79	73
Start_To_Talk	De_studentenartsen_van_de_UGent	0,120987392	79	74
Start_To_Talk	Awel	0,145305718	79	75
Start_To_Talk	1813	0,173069025	79	76
Start_To_Talk	JAC	0,156986017	79	77
Start_To_Talk	OverKop	0,322016301	79	78
Start_To_Talk	Start_To_Talk	1	79	79
Tele-onthaal	Afspreken_met_vrienden	0,038607306	80	1
Tele-onthaal	Muziek_spelen_of_beluisteren	0,047400775	80	2
Tele-onthaal	Een_goed_gesprek	0,049708597	80	3
Tele-onthaal	Sporten	-0,027071335	80	4
Tele-onthaal	Feesten,_uitgaan	0,006962778	80	5
Tele-onthaal	Boeken_lezen	0,052442556	80	6
Tele-onthaal	Vrijwilligerswerk_doen	0,103619446	80	7
Tele-onthaal	Gamen	-0,045945	80	8
Tele-onthaal	Series_of_films_kijken	0,002889827	80	9
Tele-onthaal	In_de_natuur/buiten_zijn	0,011223948	80	10
Tele-onthaal	Activiteiten_van_een_studentenvereniging	-0,022628762	80	11
Tele-onthaal	Mijn_actief_lidmaatschap_van_een_of_meerdere_studentenverenigingen	-0,002269951	80	12
Tele-onthaal	Het_uitoefenen_van_mijn_bestuursfunctie_in_een_studentenvereniging	-0,002065227	80	13
Tele-onthaal	Ik_heb_het_moeilijk_om_mijn_taken_voor_de_universiteit_af_te_werken	0,017949745	80	14
Tele-onthaal	Ik_heb_problemen_met_mijn_thuissituatie	0,055174266	80	15
Tele-onthaal	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_de_verwachtingen_die_men_van_me_heeft_op_academisch_vlak	0,020665609	80	16
Tele-onthaal	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_andere_verwachtingen_die_aan_mij_gesteld_worden_(job,_vereniging,_relatie,_...)	0,056616865	80	17
Tele-onthaal	Ik_heb_het_moeilijk_met_mijn_geaardheid_of_genderidentiteit	0,054903785	80	18
Tele-onthaal	Ik_heb_soms_het_gevoel_dat_ik_discriminerend_behandeld_wordt	0,0094722	80	19
Tele-onthaal	Ik_moest_afscheid_nemen_van_iemand_die_mij_dierbaar_was	0,023090327	80	20
Tele-onthaal	Ik_heb_financiële_problemen	0,00337754	80	21
Tele-onthaal	Ik_ben_eenzaam	0,036112919	80	22
Tele-onthaal	Ik_heb_een_negatief_zelfbeeld	0,04455592	80	23
Tele-onthaal	Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	0,063164492	80	24
Tele-onthaal	Ik_heb_psychologische_problemen	0,076617914	80	25
Tele-onthaal	Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	0,045341778	80	26
Tele-onthaal	Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	0,002710846	80	27
Tele-onthaal	Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	0,010607258	80	28
Tele-onthaal	Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	-0,000368567	80	29
Tele-onthaal	Mijn_vrienden_weten_hoe_ik_me_voel	0,043070986	80	30
Tele-onthaal	Mijn_ouders_weten_hoe_ik_me_voel	-0,004161255	80	31
Tele-onthaal	Ik_ben_bang_om_mijn_gevoelens_te_uiten	0,016645397	80	32
Tele-onthaal	Ik_huil_nooit_in_het_bijzijn_van_anderen	-0,034179476	80	33
Tele-onthaal	Als_ik_me_slecht_voel,_probeer_ik_anderen_daar_zo_weinig_mogelijk_mee_te_belasten	-0,003313869	80	34
Tele-onthaal	Ook_negatieve_gevoelens_kunnen_in_mijn_omgeving_besproken_worden	-0,010335259	80	35
Tele-onthaal	Ik_heb_het_gevoel_dat_mijn_ouders_mij_begrijpen	-0,012481129	80	36
Tele-onthaal	Ik_kan_mijn_problemen_de_baas	0,021642258	80	37
Tele-onthaal	Ik_ben_tevreden_met_wie_ik_ben	-0,036528136	80	38
Tele-onthaal	Ik_maak_me_zorgen_over_de_toekomstperspectieven_die_mijn_dimploma_me_zal_bieden	0,017879395	80	39
Tele-onthaal	Ik_ben_eerder_introvert	0,028663713	80	40
Tele-onthaal	Ik_ben_eerder_extravert	-0,005490741	80	41
Tele-onthaal	Niets_bijzonders	-0,022498229	80	42
Tele-onthaal	Ik_luister_naar_muziek	0,014885824	80	43
Tele-onthaal	Ik_zoek_de_natuur_op	0,021656289	80	44
Tele-onthaal	Ik_ga_bewegen_of_sporten	-0,019320783	80	45
Tele-onthaal	Ik_ga_feesten_of_op_café	-0,003641261	80	46
Tele-onthaal	Ik_drink_alcohol	-0,01674569	80	47
Tele-onthaal	Ik_gebruik_softdrugs	-0,029456734	80	48
Tele-onthaal	Ik_gebruik_harddrugs	-0,040544313	80	49
Tele-onthaal	Ik_doe_dingen_die_schadelijk_zijn_voor_mezelf_(uitgezonderd_middelengebruik)	0,046190385	80	50
Tele-onthaal	Ik_zoek_informatie_op_over_mijn_probleem_(op_het_internet,_in_een_boek_of_in_een_folder)	0,043904576	80	51
Tele-onthaal	Ik_trek_me_terug	0,002777962	80	52
Tele-onthaal	Ik_probeer_de_oorzaak_van_het_probleem_aan_te_pakken	0,028548329	80	53
Tele-onthaal	Ik_omring_me_met_mensen	0,047363037	80	54
Tele-onthaal	Ik_verdiep_me_in_mijn_levensbeschouwing	-0,045631062	80	55
Tele-onthaal	Ik_praat_erover_met_een_vriend_of_vriendin	0,049185421	80	56
Tele-onthaal	Ik_praat_erover_met_mijn_ouders	0,00725745	80	57
Tele-onthaal	Ik_praat_erover_met_een_hulpverlener_(bijvoorbeeld_mijn_huisarts_of_psycholoog)	0,108761689	80	58
Tele-onthaal	Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	0,067442523	80	59
